# camera_optical trajectory from onboard odometry (NOT ground truth)
1778753777.071167 0.486106 -17.828806 0.305911 -0.228905 0.677231 -0.666636 0.211084
1778753777.214675 0.486307 -17.828473 0.305923 -0.228905 0.677147 -0.666719 0.211093
1778753777.346544 0.486389 -17.828540 0.305901 -0.228778 0.677208 -0.666724 0.211018
1778753777.488206 0.486441 -17.828467 0.305920 -0.228427 0.677318 -0.666753 0.210956
1778753777.642595 0.486683 -17.828290 0.305911 -0.228429 0.677316 -0.666693 0.211147
1778753777.770478 0.486765 -17.828246 0.305910 -0.228207 0.677398 -0.666657 0.211239
1778753777.909218 0.486959 -17.828094 0.305963 -0.228010 0.677422 -0.666645 0.211411
1778753778.051296 0.486920 -17.828104 0.306031 -0.227640 0.677466 -0.666776 0.211257
1778753778.190476 0.486964 -17.828102 0.306024 -0.227559 0.677500 -0.666794 0.211179
1778753778.331482 0.489527 -17.826339 0.306248 -0.229872 0.676555 -0.665452 0.215886
1778753778.474562 0.505680 -17.815770 0.307919 -0.251010 0.667774 -0.658621 0.239355
1778753778.605024 0.534222 -17.795221 0.312117 -0.289564 0.648836 -0.647104 0.276443
1778753778.745582 0.567942 -17.758570 0.313588 0.344155 -0.616748 0.622614 -0.336944
1778753778.886410 0.597241 -17.701454 0.309022 -0.413092 0.580392 -0.575824 0.401157
1778753779.024528 0.625657 -17.636871 0.303282 0.488169 -0.524149 0.528785 -0.455352
1778753779.171117 0.663021 -17.553628 0.311085 0.551427 -0.454114 0.466727 -0.521417
1778753779.306730 0.697285 -17.495196 0.312970 0.581795 -0.406476 0.416832 -0.567929
1778753779.444843 0.750291 -17.434876 0.321146 0.599663 -0.361353 0.395163 -0.594705
1778753779.587030 0.809273 -17.368521 0.321951 0.615047 -0.338628 0.376755 -0.604238
1778753779.727856 0.891131 -17.301616 0.324210 -0.607772 0.338166 -0.362960 0.620094
1778753779.866368 1.019412 -17.262708 0.327819 -0.595902 0.373871 -0.382174 0.599220
1778753780.015800 1.155047 -17.226512 0.323519 -0.577010 0.399351 -0.397954 0.590940
1778753780.151120 1.276633 -17.190368 0.312959 -0.572221 0.418526 -0.397395 0.582645
1778753780.286451 1.416181 -17.161945 0.312474 -0.568484 0.422213 -0.412170 0.573305
1778753780.428571 1.564130 -17.124294 0.313336 0.570059 -0.422310 0.422086 -0.564385
1778753780.569681 1.701808 -17.088352 0.311861 -0.566009 0.425947 -0.416045 0.570185
1778753780.708333 1.815472 -17.022869 0.307901 0.591745 -0.388548 0.402320 -0.580523
1778753780.847907 1.870321 -16.911907 0.311970 0.641697 -0.305650 0.352436 -0.608762
1778753780.983587 1.893798 -16.772993 0.310034 0.681344 -0.188888 0.248628 -0.662024
1778753781.126632 1.852607 -16.641994 0.286543 0.736051 -0.056220 0.131951 -0.661557
1778753781.267444 1.784645 -16.543477 0.320027 0.705023 0.078318 -0.005925 -0.704822
1778753781.409194 1.636454 -16.484969 0.295776 0.689078 0.233789 -0.109098 -0.677208
1778753781.545552 1.523380 -16.433950 0.305206 0.659355 0.281506 -0.245526 -0.652474
1778753781.687437 1.440298 -16.376029 0.315310 -0.630155 -0.295811 0.257321 0.670214
1778753781.827291 1.388806 -16.257067 0.316797 -0.659246 -0.249053 0.211019 0.677376
1778753781.967828 1.343137 -16.116791 0.295999 0.692083 0.187407 -0.196324 -0.668847
1778753782.109725 1.318506 -15.969020 0.303399 0.694338 0.142217 -0.152429 -0.688792
1778753782.247332 1.313882 -15.817861 0.309271 0.700881 0.091553 -0.096564 -0.700756
1778753782.399904 1.315619 -15.690267 0.310287 0.705886 0.052340 -0.076817 -0.702200
1778753782.528886 1.324948 -15.551914 0.308518 -0.705777 -0.033132 0.049067 0.705956
1778753782.665790 1.324057 -15.444634 0.311903 -0.700146 -0.029879 0.026287 0.712890
1778753782.809938 1.321825 -15.307782 0.321655 -0.699509 -0.020931 0.025371 0.713867
1778753782.948958 1.321417 -15.157800 0.308963 0.707957 0.020286 -0.014095 -0.705823
1778753783.087698 1.274882 -15.005476 0.312107 -0.703382 -0.062240 0.040411 0.706928
1778753783.229429 1.209686 -14.875892 0.322101 -0.686503 -0.106887 0.077025 0.715091
1778753783.371323 1.160748 -14.802139 0.307975 -0.688808 -0.142067 0.097096 0.704225
