# raw base_link odometry (TUM format), robot's own estimator
1777374229.808333 0.777135 -0.034839 0.309897 0.002452 -0.002867 -0.138817 0.990311
1777374229.856853 0.792602 -0.038718 0.310346 0.000078 -0.001218 -0.146778 0.989169
1777374229.906394 0.817305 -0.044520 0.309427 -0.008656 0.005179 -0.159360 0.987169
1777374229.958511 0.831605 -0.048885 0.310159 -0.005590 0.000063 -0.169445 0.985524
1777374230.042636 0.845535 -0.050564 0.309508 -0.007709 -0.004021 -0.180976 0.983449
1777374230.066385 0.856094 -0.053385 0.311773 -0.012241 -0.001585 -0.191310 0.981452
1777374230.208535 0.862831 -0.056149 0.312195 -0.012785 0.001440 -0.199786 0.979755
1777374230.215353 0.863283 -0.058691 0.312336 -0.014251 0.006435 -0.209464 0.977691
1777374230.231578 0.863326 -0.064472 0.311965 -0.009022 0.011882 -0.219310 0.975541
1777374230.301658 0.859523 -0.070706 0.310950 -0.007648 0.015760 -0.230965 0.972805
1777374230.334560 0.854078 -0.075619 0.311096 -0.011076 0.015864 -0.239607 0.970677
1777374230.397168 0.848829 -0.077933 0.310639 -0.012209 0.015174 -0.247567 0.968675
1777374230.443860 0.840492 -0.081602 0.310015 -0.011200 0.013077 -0.258931 0.965742
1777374230.499448 0.834057 -0.083274 0.310611 -0.008060 0.008429 -0.269427 0.962950
1777374230.550693 0.829368 -0.083868 0.311442 -0.008624 0.009757 -0.278824 0.960254
1777374230.600240 0.824082 -0.088789 0.311503 -0.011908 0.008773 -0.289760 0.956985
1777374230.658238 0.817239 -0.095687 0.311332 -0.013394 0.006389 -0.299359 0.954025
1777374230.709852 0.808637 -0.102720 0.310389 -0.011237 0.001431 -0.308007 0.951317
1777374230.769857 0.805136 -0.112329 0.310963 -0.011903 0.001520 -0.317765 0.948094
1777374230.822317 0.799371 -0.120249 0.314222 -0.012990 0.006367 -0.322358 0.946507
1777374230.868765 0.797008 -0.128408 0.314538 -0.009321 0.013743 -0.318976 0.947618
1777374230.930785 0.795393 -0.136867 0.313324 -0.006693 0.019039 -0.314478 0.949050
1777374231.008832 0.796093 -0.142909 0.313331 -0.009841 0.021472 -0.304578 0.952195
1777374231.024714 0.798386 -0.146910 0.312820 -0.015912 0.021534 -0.295576 0.954944
1777374231.079122 0.801097 -0.150871 0.310887 -0.019421 0.017399 -0.290065 0.956652
1777374231.127070 0.805100 -0.155165 0.309963 -0.017466 0.016313 -0.282928 0.958843
1777374231.193209 0.808131 -0.159806 0.308754 -0.017281 0.014689 -0.275088 0.961151
1777374231.230595 0.812531 -0.166262 0.307239 -0.016674 0.012813 -0.267406 0.963354
1777374231.287449 0.816870 -0.174012 0.305034 -0.014296 0.012376 -0.259051 0.965679
1777374231.344635 0.818250 -0.180855 0.305303 -0.006998 0.016558 -0.250217 0.968023
1777374231.396223 0.817984 -0.185846 0.305167 -0.004059 0.018034 -0.240976 0.970355
1777374231.463428 0.818157 -0.188187 0.304791 0.000749 0.017077 -0.232821 0.972369
1777374231.503068 0.815854 -0.189544 0.306031 0.006291 0.016447 -0.224960 0.974209
1777374231.553329 0.812933 -0.190750 0.306716 0.007660 0.014758 -0.217000 0.976030
1777374231.607949 0.812258 -0.191539 0.306598 0.006965 0.014815 -0.209267 0.977722
1777374231.661811 0.813515 -0.192893 0.305832 0.006129 0.015880 -0.201697 0.979300
1777374231.740625 0.813567 -0.193946 0.305916 0.009368 0.017894 -0.192473 0.981094
1777374231.766227 0.812558 -0.195784 0.307854 0.010343 0.020936 -0.185253 0.982414
1777374231.829708 0.811582 -0.197599 0.307657 0.007148 0.022473 -0.173541 0.984544
1777374231.873027 0.809350 -0.200346 0.307016 0.003355 0.018946 -0.164581 0.986176
1777374231.921741 0.808043 -0.204813 0.306894 0.003703 0.015490 -0.165306 0.986114
1777374231.983995 0.805060 -0.210226 0.306205 0.011288 0.005052 -0.169242 0.985497
1777374232.034047 0.805009 -0.215515 0.307456 0.006428 0.007724 -0.175885 0.984360
1777374232.089966 0.806319 -0.221962 0.307794 0.001738 0.006176 -0.182747 0.983139
1777374232.139088 0.810094 -0.229015 0.309526 0.001829 0.005535 -0.190816 0.981609
1777374232.198500 0.812562 -0.234424 0.309398 -0.000494 0.009393 -0.198804 0.979994
1777374232.246676 0.820375 -0.243627 0.307618 0.000352 0.011053 -0.206325 0.978421
1777374232.301546 0.830670 -0.255553 0.305172 0.005976 0.014412 -0.213411 0.976838
1777374232.393641 0.842480 -0.264020 0.302308 -0.003430 0.010110 -0.221021 0.975211
1777374232.403105 0.856671 -0.272570 0.300096 -0.007634 0.003087 -0.231573 0.972783
1777374232.474756 0.869937 -0.280241 0.301658 -0.007005 0.004555 -0.239464 0.970869
1777374232.517579 0.879660 -0.287519 0.302993 -0.002118 0.000518 -0.249024 0.968495
1777374232.563225 0.892607 -0.296836 0.303917 -0.002370 0.000434 -0.259794 0.965661
1777374232.639484 0.905760 -0.306255 0.304209 -0.008586 0.000551 -0.270824 0.962590
1777374232.672189 0.922406 -0.318896 0.302263 -0.012772 0.000274 -0.281550 0.959462
1777374232.727811 0.936347 -0.328936 0.302294 -0.012758 -0.003968 -0.290202 0.956872
1777374232.789668 0.957120 -0.343394 0.309062 -0.019596 -0.000583 -0.302793 0.952855
1777374232.828564 0.972577 -0.353389 0.311280 -0.016821 0.002848 -0.310680 0.950361
1777374232.883652 0.987196 -0.365607 0.311375 -0.014497 0.003067 -0.321364 0.946840
1777374232.938220 1.006272 -0.380178 0.310275 -0.011841 0.002557 -0.327305 0.944841
1777374233.000942 1.027832 -0.396700 0.308849 -0.009187 0.003685 -0.323357 0.946225
1777374233.047524 1.049991 -0.415301 0.307383 -0.002563 0.006644 -0.315038 0.949052
