# raw base_link odometry (TUM format), robot's own estimator
1778055138.753825 -0.003756 2.168207 0.303020 -0.021245 -0.004907 0.566883 0.823510
1778055138.806014 0.011566 2.192980 0.306713 -0.010796 -0.001507 0.561566 0.827361
1778055138.862451 0.022954 2.215727 0.312342 0.001122 -0.000271 0.552929 0.833227
1778055138.920364 0.035177 2.241893 0.313611 0.001881 -0.001943 0.543982 0.839093
1778055138.966668 0.050523 2.269292 0.311876 0.005108 -0.004260 0.534759 0.844979
1778055139.020088 0.065126 2.299327 0.309017 -0.001526 -0.006676 0.526187 0.850341
1778055139.078830 0.083497 2.326963 0.312707 -0.005885 0.002364 0.516151 0.856474
1778055139.126066 0.093272 2.350907 0.317278 -0.006253 0.001066 0.508163 0.861238
1778055139.178417 0.105448 2.372123 0.317722 -0.006094 -0.000162 0.500962 0.865448
1778055139.232698 0.120090 2.395024 0.316306 -0.004784 0.006381 0.499256 0.866418
1778055139.295080 0.135642 2.415123 0.312886 -0.016728 0.016907 0.500645 0.865326
1778055139.342275 0.143165 2.424719 0.313094 -0.018744 0.022154 0.504779 0.862761
1778055139.398157 0.147780 2.429089 0.313603 -0.016678 0.025501 0.508925 0.860272
1778055139.449357 0.148299 2.429614 0.313304 -0.016412 0.024054 0.511134 0.859007
1778055139.501908 0.147105 2.429986 0.312471 -0.015469 0.020587 0.511701 0.858778
1778055139.561872 0.144174 2.428579 0.310498 -0.012085 0.012907 0.511199 0.859280
1778055139.612647 0.142469 2.427483 0.311216 -0.010603 0.012276 0.512665 0.858436
1778055139.669937 0.142183 2.426660 0.311669 -0.010302 0.011730 0.512778 0.858380
1778055139.728035 0.142346 2.426072 0.311728 -0.010239 0.011664 0.512136 0.858765
1778055139.784247 0.142501 2.425629 0.311757 -0.010634 0.011437 0.511620 0.859070
1778055139.838247 0.142352 2.425333 0.311795 -0.010929 0.011294 0.511264 0.859280
1778055139.892917 0.142092 2.425009 0.311792 -0.011130 0.011275 0.510801 0.859553
1778055139.950583 0.141879 2.424578 0.311781 -0.011215 0.011280 0.510654 0.859640
1778055140.001661 0.141705 2.424167 0.311769 -0.011254 0.011300 0.510467 0.859750
1778055140.058895 0.141602 2.423827 0.311743 -0.011140 0.011247 0.510286 0.859859
1778055140.108257 0.141514 2.423603 0.311739 -0.011037 0.011161 0.510297 0.859855
1778055140.163275 0.141569 2.423475 0.311726 -0.010867 0.011195 0.510313 0.859848
1778055140.214105 0.141587 2.423359 0.311709 -0.010798 0.011243 0.510293 0.859860
1778055140.268524 0.141503 2.423168 0.311724 -0.010753 0.011199 0.510328 0.859840
1778055140.317632 0.141415 2.423005 0.311721 -0.010734 0.011199 0.510338 0.859834
1778055140.374505 0.141349 2.422817 0.311706 -0.010677 0.011194 0.510277 0.859871
1778055140.421576 0.141327 2.422627 0.311673 -0.010549 0.011206 0.510350 0.859829
1778055140.473835 0.141306 2.422346 0.311648 -0.010348 0.011217 0.510341 0.859837
1778055140.524276 0.141284 2.422173 0.311619 -0.010198 0.011205 0.510316 0.859854
1778055140.590207 0.141240 2.421970 0.311626 -0.010118 0.011213 0.510380 0.859816
1778055140.633929 0.141233 2.421786 0.311608 -0.010029 0.011285 0.510459 0.859770
1778055140.688254 0.141141 2.421562 0.311579 -0.009940 0.011249 0.510488 0.859754
1778055140.741739 0.141095 2.421347 0.311596 -0.009949 0.011143 0.510347 0.859839
1778055140.797072 0.141534 2.421000 0.311844 -0.010235 0.010973 0.509247 0.860490
1778055140.847315 0.141916 2.420547 0.312187 -0.010542 0.010841 0.507021 0.861801
1778055140.902735 0.142069 2.419936 0.312501 -0.010817 0.010727 0.504349 0.863366
1778055140.951834 0.142110 2.419243 0.312785 -0.010443 0.010858 0.501790 0.864858
1778055141.008446 0.141865 2.418712 0.313113 -0.010391 0.010820 0.498638 0.866680
1778055141.059764 0.141624 2.418219 0.313410 -0.010323 0.010913 0.495282 0.868602
1778055141.110426 0.141293 2.417622 0.313706 -0.010358 0.011072 0.491691 0.870637
1778055141.163201 0.141041 2.417051 0.314026 -0.011205 0.011056 0.487773 0.872828
1778055141.217710 0.140684 2.416753 0.314372 -0.011817 0.011180 0.483577 0.875151
1778055141.274044 0.140272 2.416667 0.314754 -0.010785 0.011834 0.478484 0.877951
