# raw base_link odometry (TUM format), robot's own estimator
1778055845.147159 -0.575451 7.703711 0.314650 -0.021565 -0.011694 0.952628 0.303149
1778055845.185999 -0.599419 7.722688 0.312176 -0.020578 -0.008892 0.952504 0.303701
1778055845.251616 -0.619158 7.734219 0.311058 -0.019246 -0.018240 0.952066 0.304742
1778055845.292219 -0.636421 7.746754 0.314413 -0.022622 -0.014793 0.953775 0.299305
1778055845.349972 -0.658154 7.763266 0.314944 -0.027959 -0.015037 0.957275 0.287432
1778055845.396581 -0.679123 7.778610 0.313954 -0.033741 -0.009194 0.962383 0.269438
1778055845.450063 -0.704609 7.793417 0.309852 -0.037324 -0.010389 0.968869 0.244526
1778055845.512488 -0.729170 7.808474 0.309316 -0.028417 -0.015230 0.971537 0.234685
1778055845.557981 -0.747321 7.817677 0.310052 -0.026071 -0.005691 0.971422 0.235853
1778055845.610928 -0.766644 7.827570 0.311094 -0.022428 -0.003242 0.971553 0.235735
1778055845.667359 -0.788904 7.836572 0.311199 -0.021190 -0.013808 0.971382 0.236174
1778055845.716887 -0.814832 7.848695 0.309255 -0.021149 -0.021366 0.971365 0.235685
1778055845.781114 -0.842188 7.862257 0.309790 -0.012171 -0.020650 0.971520 0.235744
1778055845.824352 -0.864688 7.870939 0.314028 -0.018785 -0.026934 0.971188 0.236041
1778055845.877058 -0.887428 7.883375 0.314535 -0.020328 -0.022690 0.971450 0.235280
1778055845.942942 -0.912544 7.896008 0.313097 -0.023398 -0.019160 0.971721 0.234189
1778055845.984959 -0.941300 7.911180 0.311010 -0.022938 -0.015193 0.972053 0.233144
1778055846.037593 -0.969710 7.926316 0.307899 -0.022613 -0.008023 0.972558 0.231422
1778055846.089900 -0.999270 7.942495 0.305010 -0.014345 -0.016016 0.972748 0.230867
1778055846.146505 -1.021260 7.956661 0.310447 -0.009589 -0.005000 0.973342 0.229102
1778055846.200867 -1.046753 7.969013 0.313322 -0.005071 0.000425 0.973249 0.229695
1778055846.255801 -1.073509 7.982880 0.313061 -0.002176 -0.002135 0.973203 0.229929
1778055846.307921 -1.105392 7.999837 0.310788 0.001085 -0.003433 0.973319 0.229430
1778055846.358741 -1.133831 8.011135 0.309145 -0.011715 -0.011148 0.974526 0.223691
1778055846.434216 -1.156640 8.024158 0.313806 -0.011748 -0.005310 0.977857 0.208877
1778055846.469423 -1.177902 8.030837 0.317501 -0.010789 -0.011273 0.980848 0.194151
1778055846.516459 -1.205731 8.040922 0.317666 -0.006981 -0.013446 0.982235 0.187042
1778055846.567012 -1.232046 8.050762 0.316835 -0.002725 -0.013636 0.982269 0.186962
1778055846.620917 -1.261659 8.060577 0.313796 0.000497 -0.012081 0.982260 0.187135
1778055846.690158 -1.294104 8.073805 0.309294 -0.000597 -0.001647 0.982435 0.186599
1778055846.726475 -1.326703 8.085718 0.311363 -0.005157 -0.001467 0.983137 0.182791
1778055846.781155 -1.355883 8.098867 0.313649 0.003230 0.004079 0.983340 0.181701
1778055846.835360 -1.391665 8.114142 0.315123 0.010032 0.006754 0.982940 0.183528
1778055846.891900 -1.432242 8.132242 0.317117 0.016183 -0.002065 0.982889 0.183477
1778055846.942373 -1.470903 8.147516 0.312924 -0.006932 -0.011165 0.982341 0.186640
1778055846.993233 -1.511177 8.167561 0.316867 -0.013119 -0.000570 0.981580 0.190598
1778055847.045672 -1.554502 8.182105 0.317889 -0.012864 -0.005840 0.980607 0.195475
1778055847.103678 -1.597732 8.209570 0.309990 -0.010982 0.003582 0.973946 0.226486
1778055847.154796 -1.622171 8.212396 0.309398 -0.011609 -0.013674 0.962611 0.270294
1778055847.208115 -1.650518 8.229195 0.316491 -0.005765 0.009438 0.950115 0.311705
1778055847.259696 -1.679925 8.244895 0.324437 -0.010547 0.009558 0.933040 0.359491
1778055847.315679 -1.703771 8.266958 0.325862 -0.018424 0.011417 0.914821 0.403277
1778055847.366297 -1.722049 8.291618 0.322982 -0.013884 0.033070 0.909788 0.413521
1778055847.420482 -1.737255 8.302278 0.319324 -0.024913 0.016179 0.910046 0.413443
1778055847.485994 -1.754779 8.327333 0.319916 -0.014324 0.018239 0.909419 0.415234
1778055847.526980 -1.779641 8.358658 0.317324 -0.005361 0.017961 0.909301 0.415717
1778055847.596592 -1.801564 8.386923 0.310928 -0.002593 0.010150 0.909492 0.415590
1778055847.633635 -1.824250 8.415506 0.312141 -0.000336 0.017488 0.910208 0.413781
1778055847.690145 -1.853518 8.447457 0.313775 0.002002 0.008636 0.910612 0.413168
1778055847.747540 -1.885385 8.486669 0.313675 0.002370 -0.003158 0.911033 0.412315
1778055847.794559 -1.899311 8.506681 0.310416 -0.020211 -0.000700 0.909350 0.415540
1778055847.849164 -1.924531 8.538321 0.314082 -0.023897 -0.004372 0.907860 0.418570
1778055847.902660 -1.952249 8.576401 0.313758 -0.022843 -0.005379 0.904611 0.425592
1778055847.958307 -1.976885 8.611449 0.313457 -0.024034 0.003757 0.895890 0.443609
1778055848.009696 -1.996731 8.633617 0.307854 -0.024510 -0.020317 0.877987 0.477625
1778055848.074346 -2.012129 8.660282 0.313064 -0.013611 -0.004509 0.859673 0.510644
1778055848.118737 -2.027373 8.683715 0.321781 -0.015835 -0.001239 0.836068 0.548396
1778055848.173453 -2.040017 8.709867 0.324119 -0.018754 0.000186 0.805957 0.591677
1778055848.226580 -2.044420 8.733712 0.323280 -0.008742 0.005441 0.773670 0.633505
1778055848.281205 -2.059529 8.753886 0.319886 -0.013367 -0.000188 0.746272 0.665507
1778055848.332290 -2.062434 8.776757 0.320578 -0.030705 0.001481 0.738571 0.673474
1778055848.386770 -2.065003 8.805130 0.319181 -0.025898 0.003865 0.736336 0.676109
1778055848.440784 -2.068084 8.839838 0.316646 -0.018534 0.005104 0.737344 0.675244
1778055848.500095 -2.075103 8.878495 0.312917 -0.016761 -0.003615 0.737488 0.675142
1778055848.547338 -2.074476 8.915238 0.311646 -0.003925 0.006052 0.738627 0.674076
1778055848.599954 -2.077436 8.950645 0.314053 0.006986 0.006922 0.738422 0.674267
1778055848.655027 -2.087223 8.984136 0.295507 -0.000226 -0.001357 0.735910 0.677079
1778055848.709989 -2.094322 9.011807 0.297752 -0.008504 0.010182 0.730955 0.682297
1778055848.767622 -2.102801 9.036223 0.302081 0.001772 0.012455 0.722681 0.691067
1778055848.815969 -2.105050 9.057212 0.310915 -0.005431 0.018530 0.716304 0.697521
1778055848.868794 -2.105099 9.076242 0.312716 -0.010404 0.022056 0.715625 0.698059
1778055848.925153 -2.105621 9.090726 0.313893 -0.014913 0.019579 0.715371 0.698312
1778055848.977325 -2.106058 9.103817 0.313300 -0.018857 0.020532 0.712887 0.700725
1778055849.035288 -2.107126 9.117171 0.312058 -0.020160 0.015758 0.710120 0.703616
1778055849.085493 -2.110794 9.130602 0.310034 -0.021366 0.009136 0.709561 0.704261
1778055849.149170 -2.114971 9.141313 0.309273 -0.022410 0.004326 0.708436 0.705406
1778055849.197421 -2.119227 9.156912 0.308721 -0.020377 0.001912 0.708903 0.705009
