# camera_optical trajectory from onboard odometry (NOT ground truth)
1778055857.050039 -1.665940 14.970623 0.301734 0.704692 -0.121351 0.134079 -0.686080
1778055857.191921 -1.642148 15.036198 0.310431 0.699281 -0.114426 0.141087 -0.691381
1778055857.332587 -1.615178 15.118346 0.307975 0.702356 -0.112834 0.137574 -0.689230
1778055857.473185 -1.585067 15.196324 0.303831 0.700466 -0.111873 0.132785 -0.692243
1778055857.619249 -1.557932 15.264584 0.312580 -0.694640 0.118371 -0.125337 0.698394
1778055857.754484 -1.529986 15.340424 0.309262 0.699470 -0.111198 0.132326 -0.693446
1778055857.892006 -1.507013 15.418545 0.315585 0.697463 -0.109409 0.130864 -0.696024
1778055858.029014 -1.477787 15.509228 0.306088 0.699423 -0.106511 0.127701 -0.695093
1778055858.168465 -1.433956 15.569871 0.310015 0.697337 -0.128954 0.143553 -0.690279
1778055858.307888 -1.365690 15.616626 0.321027 -0.678819 0.174638 -0.191520 0.687042
1778055858.449103 -1.289627 15.626296 0.313959 0.669459 -0.238847 0.259102 -0.653945
1778055858.587842 -1.201016 15.624818 0.306733 0.639873 -0.306965 0.319583 -0.627855
1778055858.728599 -1.131497 15.613043 0.314775 -0.606313 0.368768 -0.353304 0.609566
1778055858.869347 -1.071835 15.640308 0.306523 0.613002 -0.367599 0.349677 -0.605662
1778055859.015043 -1.006763 15.676517 0.311615 0.610438 -0.365001 0.351764 -0.608606
1778055859.153141 -0.936354 15.715135 0.308684 -0.609936 0.355136 -0.356908 0.611942
1778055859.296587 -0.871816 15.753720 0.311150 0.612919 -0.350295 0.360902 -0.609404
1778055859.435801 -0.799586 15.780600 0.312363 0.608390 -0.356142 0.386794 -0.594487
1778055859.579429 -0.727792 15.768451 0.308813 0.585823 -0.402860 0.420596 -0.563573
1778055859.715947 -0.653542 15.733874 0.307022 0.543848 -0.454067 0.459354 -0.535767
1778055859.850641 -0.586894 15.719926 0.311037 -0.526579 0.471571 -0.469484 0.529075
1778055859.988761 -0.526534 15.720727 0.314329 -0.515085 0.476639 -0.466784 0.538159
1778055860.134352 -0.451634 15.732993 0.309489 -0.523125 0.477687 -0.467926 0.528394
1778055860.269743 -0.380542 15.751064 0.319900 -0.524944 0.460502 -0.482481 0.528756
1778055860.415741 -0.289414 15.768652 0.310145 -0.529511 0.463406 -0.471733 0.531358
1778055860.549365 -0.217445 15.776406 0.316011 -0.526458 0.460530 -0.473165 0.535602
1778055860.686782 -0.136223 15.785402 0.311827 0.531130 -0.458324 0.476953 -0.529486
1778055860.826457 -0.069749 15.779274 0.312478 0.522135 -0.477071 0.488579 -0.510949
1778055860.964307 -0.003350 15.743308 0.306882 0.487738 -0.513830 0.514450 -0.483147
1778055861.106939 0.061509 15.691735 0.307104 0.453925 -0.538649 0.544729 -0.455061
1778055861.246648 0.111652 15.671522 0.310798 -0.444849 0.545697 -0.541685 0.459241
1778055861.399401 0.186863 15.667040 0.316756 0.457651 -0.529915 0.543424 -0.463073
1778055861.536568 0.252423 15.712853 0.323098 0.511723 -0.481119 0.518642 -0.487517
1778055861.675053 0.322166 15.746273 0.321402 0.539422 -0.453803 0.486077 -0.516543
1778055861.814538 0.391176 15.754781 0.321810 0.534757 -0.454250 0.482044 -0.524715
1778055861.947456 0.457654 15.780153 0.307817 0.552078 -0.449342 0.466381 -0.525158
1778055862.089056 0.515782 15.810748 0.316725 0.557364 -0.432093 0.459619 -0.539806
1778055862.229923 0.588160 15.828143 0.305095 0.554687 -0.442887 0.443733 -0.547059
1778055862.364167 0.645917 15.830769 0.315082 -0.545142 0.443693 -0.452514 0.548806
1778055862.506003 0.722026 15.819493 0.313302 0.537878 -0.459704 0.476016 -0.522272
1778055862.652408 0.789759 15.829675 0.313048 0.538543 -0.463950 0.470767 -0.522589
1778055862.788195 0.873864 15.841493 0.307086 0.537351 -0.464479 0.468904 -0.525017
1778055862.929796 0.969422 15.852396 0.319238 -0.524256 0.465492 -0.466003 0.539736
1778055863.065924 1.075775 15.859978 0.309831 0.537501 -0.465936 0.467621 -0.524715
1778055863.209892 1.224651 15.881506 0.311523 0.538185 -0.462863 0.468782 -0.525698
1778055863.354733 1.336189 15.897818 0.314313 0.536507 -0.463835 0.463199 -0.531473
1778055863.489711 1.464916 15.910374 0.303505 0.544621 -0.465810 0.465175 -0.519636
1778055863.630353 1.622851 15.933521 0.306987 0.537827 -0.458869 0.466525 -0.531541
1778055863.768184 1.771465 15.952932 0.320306 -0.534676 0.460839 -0.460247 0.538444
1778055863.910336 1.879653 15.964000 0.307063 0.546445 -0.461790 0.467532 -0.519193
1778055864.052342 2.012249 15.988020 0.307198 0.543518 -0.457936 0.465013 -0.527870
1778055864.192504 2.158132 16.006832 0.305773 0.541671 -0.460925 0.460636 -0.530995
1778055864.330192 2.312659 16.033397 0.305593 0.544279 -0.453397 0.469073 -0.527411
1778055864.470262 2.429021 16.055583 0.301103 0.552561 -0.453859 0.462586 -0.524120
