# raw base_link odometry (TUM format), robot's own estimator
1779360788.644602 10.248057 21.658381 0.306207 -0.068694 0.013894 0.996753 -0.039634
1779360788.678769 10.270826 21.659433 0.324062 -0.078633 0.004769 0.995749 -0.047729
1779360788.732343 10.304933 21.661917 0.285158 -0.103836 -0.013554 0.992638 -0.060859
1779360788.785514 10.335060 21.664679 0.295880 -0.112483 -0.013978 0.991187 -0.068564
1779360788.844045 10.365149 21.670057 0.337515 -0.132630 -0.012808 0.988388 -0.073042
1779360788.890414 10.410123 21.687441 0.358681 -0.152223 -0.006297 0.985047 -0.080443
1779360788.945045 10.460880 21.715689 0.281303 -0.170443 0.026331 0.981986 -0.077191
1779360788.998291 10.489501 21.733244 0.256472 -0.184086 0.038104 0.978833 -0.080909
1779360789.059778 10.519297 21.750719 0.256926 -0.178660 0.057541 0.978711 -0.083034
1779360789.111124 10.538638 21.729914 0.255432 -0.188171 0.037535 0.976971 -0.093326
1779360789.157030 10.546726 21.730648 0.244220 -0.218899 0.008994 0.971298 -0.092641
1779360789.216251 10.582942 21.749374 0.285021 -0.209724 0.019765 0.973886 -0.084682
1779360789.266627 10.619318 21.770987 0.293278 -0.232205 0.017645 0.969850 -0.071834
1779360789.320572 10.662072 21.801929 0.250339 -0.231980 0.057633 0.970644 -0.026714
1779360789.373311 10.717184 21.822718 0.317748 -0.202362 0.050950 0.977983 -0.001679
1779360789.425126 10.742785 21.841858 0.243717 -0.172687 0.081403 0.981284 0.025183
1779360789.487410 10.725813 21.848989 0.222090 -0.160015 0.083511 0.982421 0.047639
1779360789.531762 10.682549 21.822453 0.226231 -0.188164 0.024470 0.979372 0.069469
1779360789.583815 10.709143 21.844070 0.255076 -0.197131 0.086050 0.969277 0.119317
1779360789.650256 10.724498 21.854441 0.245033 -0.218136 0.070628 0.961836 0.149333
1779360789.689965 10.766030 21.872444 0.240777 -0.239280 0.091610 0.949847 0.179285
1779360789.741745 10.804403 21.883642 0.278054 -0.237343 0.076818 0.949746 0.189079
1779360789.797582 10.833984 21.879324 0.344058 -0.226115 0.082327 0.949799 0.199939
1779360789.858086 10.858485 21.875652 0.394785 -0.229856 0.084110 0.949112 0.198188
1779360789.917938 10.891460 21.868662 0.434399 -0.226523 0.081455 0.953842 0.179548
1779360789.961626 10.930849 21.856287 0.398715 -0.224456 0.079032 0.959020 0.153797
1779360790.015151 10.937011 21.876917 0.267679 -0.202007 0.089222 0.967012 0.126966
1779360790.068602 10.975780 21.862360 0.285847 -0.198337 0.077341 0.971714 0.102240
1779360790.121027 11.008835 21.862822 0.291482 -0.204194 0.078086 0.972473 0.080642
1779360790.173910 11.069041 21.867865 0.352148 -0.217601 0.082411 0.970903 0.056626
1779360790.228401 11.115856 21.878607 0.261898 -0.214436 0.101354 0.970428 0.044886
1779360790.284555 11.169478 21.887207 0.253724 -0.144814 0.080671 0.986018 0.017012
1779360790.338644 11.191866 21.872633 0.244384 -0.083686 0.058551 0.994769 -0.001733
1779360790.404646 11.104776 21.853039 0.267855 -0.029386 -0.002778 0.999286 -0.023590
1779360790.444324 11.166258 21.859715 0.278971 -0.034613 0.011096 0.999179 -0.017908
1779360790.498050 11.213529 21.864876 0.292563 -0.044603 0.014921 0.998525 -0.027116
1779360790.552722 11.286181 21.877981 0.296739 -0.055927 0.017705 0.997509 -0.039186
1779360790.605500 11.331757 21.872726 0.291398 -0.024922 -0.018919 0.997896 -0.056789
1779360790.682185 11.388335 21.889057 0.304797 -0.043050 -0.006367 0.995302 -0.086492
1779360790.714825 11.445763 21.896503 0.306431 -0.059184 -0.016266 0.989547 -0.130496
1779360790.768461 11.463371 21.911867 0.308146 -0.048787 -0.002594 0.984606 -0.167823
1779360790.823154 11.518184 21.934305 0.320583 -0.046169 -0.002507 0.972051 -0.230172
1779360790.906642 11.566797 21.953529 0.330518 -0.028737 -0.016783 0.956325 -0.290405
1779360790.931141 11.587979 21.975569 0.319839 -0.018977 -0.007385 0.939242 -0.342651
1779360790.980265 11.624377 21.984531 0.320897 -0.044221 -0.041684 0.910723 -0.408522
1779360791.033826 11.653836 21.999886 0.332348 -0.047515 -0.044392 0.880488 -0.469587
