# raw base_link odometry (TUM format), robot's own estimator
1779361441.704650 -11.411086 21.732706 0.307256 -0.003429 0.006110 0.609841 0.792493
1779361441.759822 -11.395462 21.795692 0.313594 0.001588 0.021651 0.607124 0.794310
1779361441.814006 -11.379257 21.847765 0.318532 0.003094 0.011967 0.598514 0.801017
1779361441.871834 -11.355332 21.908430 0.319547 0.002236 0.001122 0.591288 0.806457
1779361441.918702 -11.345445 21.935810 0.311102 -0.014569 0.017994 0.585945 0.810020
1779361441.972375 -11.319656 21.995764 0.313076 -0.014619 0.019881 0.582433 0.812504
1779361442.024013 -11.301170 22.053326 0.314350 -0.015674 0.006168 0.581282 0.813528
1779361442.079390 -11.276450 22.113846 0.302589 -0.016626 0.009276 0.580699 0.813896
1779361442.134780 -11.272963 22.121925 0.307399 -0.023012 0.009127 0.581012 0.813519
1779361442.183493 -11.255907 22.168238 0.313540 -0.018936 0.013201 0.580433 0.813981
1779361442.243810 -11.245922 22.221428 0.313173 -0.027116 0.006994 0.576641 0.816517
1779361442.296145 -11.226788 22.264095 0.302901 -0.015013 0.017449 0.576291 0.816920
1779361442.351651 -11.221354 22.295519 0.307994 -0.015848 0.007686 0.575842 0.817371
1779361442.401884 -11.207649 22.331776 0.314845 -0.015325 0.004926 0.575590 0.817580
1779361442.454860 -11.194261 22.368406 0.314829 -0.015559 0.003776 0.576178 0.817167
1779361442.512969 -11.177844 22.405296 0.311816 -0.013284 0.010001 0.577463 0.816248
1779361442.559204 -11.168075 22.440695 0.304631 -0.023776 0.006734 0.577748 0.815841
1779361442.612187 -11.154275 22.469536 0.310708 -0.014406 0.007054 0.577023 0.816571
1779361442.664790 -11.144923 22.495461 0.316600 -0.009437 0.010446 0.575155 0.817923
1779361442.721603 -11.134764 22.529430 0.316702 -0.017239 0.006455 0.564328 0.825346
1779361442.776033 -11.121410 22.562677 0.312619 -0.021577 0.005688 0.553702 0.832416
1779361442.823124 -11.109760 22.594227 0.312789 -0.020031 -0.002455 0.543857 0.838936
1779361442.877906 -11.100299 22.618092 0.317952 -0.022132 0.000924 0.534941 0.844599
1779361442.933330 -11.086053 22.648701 0.317422 -0.023495 0.001897 0.528802 0.848418
1779361442.985317 -11.070996 22.680729 0.314690 -0.022455 0.003694 0.525223 0.850660
1779361443.042177 -11.051188 22.713791 0.310868 -0.014713 0.010643 0.519636 0.854195
1779361443.091728 -11.033612 22.743620 0.305393 -0.026053 0.000902 0.506179 0.862034
1779361443.142878 -11.018001 22.762547 0.311154 -0.008476 0.012570 0.492417 0.870227
1779361443.198096 -11.003627 22.786970 0.316035 -0.006575 0.014378 0.471713 0.881611
1779361443.247641 -10.984982 22.815298 0.315727 -0.013678 0.009697 0.451488 0.892120
1779361443.302191 -10.961801 22.841936 0.311757 -0.011751 0.009968 0.435393 0.900109
1779361443.353435 -10.943967 22.868761 0.314370 -0.017570 -0.001096 0.421684 0.906572
1779361443.411363 -10.928815 22.892879 0.318659 -0.017630 -0.000950 0.408689 0.912503
1779361443.467755 -10.909343 22.917076 0.317356 -0.022073 -0.004914 0.399984 0.916243
