# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361450.086880 -5.886031 22.613604 0.316405 0.333532 -0.620438 0.622121 -0.341730
1779361450.225300 -5.769881 22.520971 0.320112 0.321673 -0.619851 0.639829 -0.320828
1779361450.365688 -5.700156 22.453905 0.308769 -0.312206 0.638841 -0.628077 0.316115
1779361450.505655 -5.601633 22.358674 0.308246 -0.305003 0.639919 -0.635236 0.306517
1779361450.650022 -5.498981 22.275663 0.321164 0.304981 -0.627712 0.649393 -0.302081
1779361450.788943 -5.415290 22.203656 0.318374 0.305182 -0.636691 0.641416 -0.300125
1779361450.929160 -5.304723 22.107117 0.311703 0.304689 -0.638149 0.644292 -0.291235
1779361451.070693 -5.168792 22.003011 0.314905 0.304276 -0.629504 0.651541 -0.294340
1779361451.208942 -5.071574 21.926410 0.324807 0.302075 -0.628399 0.651856 -0.298244
1779361451.346672 -4.993636 21.857084 0.311266 0.304389 -0.635833 0.648053 -0.288254
1779361451.488025 -4.875287 21.768567 0.314076 0.305175 -0.634239 0.646266 -0.294872
1779361451.633123 -4.744518 21.662717 0.317847 0.307126 -0.632344 0.649015 -0.290851
1779361451.779322 -4.631231 21.571084 0.317571 0.307449 -0.630680 0.651957 -0.287523
1779361451.921003 -4.499678 21.472998 0.308436 -0.308786 0.641405 -0.636918 0.295948
1779361452.057359 -4.388301 21.374778 0.315758 0.307374 -0.637270 0.642535 -0.294207
1779361452.202837 -4.272461 21.280257 0.319038 0.306494 -0.632370 0.647229 -0.295405
1779361452.333279 -4.165803 21.198811 0.311454 -0.304793 0.641497 -0.635172 0.303544
1779361452.475491 -4.067855 21.113674 0.308452 -0.305129 0.640882 -0.637253 0.300124
1779361452.615987 -3.958206 21.029498 0.317570 0.307998 -0.632097 0.643641 -0.302187
1779361452.754869 -3.874025 20.958124 0.319006 0.304669 -0.634696 0.640787 -0.306153
1779361452.897313 -3.810504 20.901249 0.306170 -0.311100 0.639175 -0.638573 0.294783
1779361453.034826 -3.687600 20.806947 0.312105 0.312384 -0.630374 0.644720 -0.298965
1779361453.176623 -3.563191 20.710207 0.320209 0.313396 -0.628829 0.645062 -0.300419
1779361453.315958 -3.481273 20.648411 0.309085 0.317129 -0.632723 0.642309 -0.294159
1779361453.455018 -3.354591 20.553464 0.309918 0.317030 -0.631143 0.639812 -0.302969
1779361453.597671 -3.228380 20.454221 0.319279 0.316558 -0.628590 0.642582 -0.302909
1779361453.743747 -3.145482 20.384351 0.313026 0.318349 -0.633452 0.640834 -0.294491
1779361453.879316 -3.010257 20.287106 0.304680 -0.319962 0.637142 -0.631623 0.304510
