# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361314.746002 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.885666 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.023451 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.164570 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.304607 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.443816 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.584744 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.726666 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361315.867064 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.008860 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.144218 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.286191 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.432302 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.571872 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.715155 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.852773 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361316.991670 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.134293 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.273707 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.411603 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.557721 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.691148 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.832694 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361317.973508 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.117319 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.254562 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.396055 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.537854 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.678451 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.816675 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361318.958843 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.098069 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.239535 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.385709 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.517090 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.659987 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.801705 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361319.943726 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.083128 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.224499 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.362598 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.506249 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.642112 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.785035 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361320.961570 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.081288 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.260339 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.416542 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.586575 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.698736 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361321.840641 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
